conversation_id_str,created_at,favorite_count,id_str,sentiment,full_text,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
"1,79E+23",Sun May 26 15:11:19 +0000 2024,1,"1,79E+23",negative,@Kazuo_0720 Punya reaksi meme jjk dr yg jelek sampe yg mau bunuh diri ada tinggal di keluarin pas lg mood marah ato mood pen bundir aja wkwk,,Kazuo_0720,in,,0,1,0,https://x.com/Sealmeledak/status/1794748152706461772,"1,69E+23",Sealmeledak
"1,79E+23",Sun May 26 15:01:45 +0000 2024,6,"1,79E+23",positive,I tanya kawan I kenapa kita tak boleh bunuh diri. Its not fair kalau kita tak diberi pilihan untuk bunuh diri sebab bukan kita yang mintak untuk ada kat dunia ni. Dia cakap kita setuju before lahir. I tanya bila masa I setuju sebab I tak ingat. Haha lepas tu I kena marah,,,in,,0,4,0,https://x.com/abcDee____/status/1794745747822497985,"7,31E+22",abcDee____
"1,79E+23",Sun May 26 15:00:33 +0000 2024,2,"1,79E+23",neutral,Pejuang taliban melakukan aksi serangan bom bunuh diri Di wilayah selatan Provinsi Helmand pada tahun 2016 https://t.co/MFTRleiun8,https://pbs.twimg.com/ext_tw_video_thumb/1794745279016828928/pu/img/LNPxUajIm_8UcBlV.jpg,,in,Brebes jawa tengah indonesia,0,0,1,https://x.com/AG101xxx/status/1794745444729602415,"1,71E+22",AG101xxx
"1,79E+23",Sun May 26 14:57:07 +0000 2024,0,"1,79E+23",positive,@undipmenfess Dengan tidak bunuh diri adalah salah satu pencapaian yang sangat hebat nder. Selamat dan terimakasih sudah bisa bertahan sampai sejauh ini,,undipmenfess,in,"Tembalang 1, Indonesia",0,1,0,https://x.com/Gabut08936/status/1794744581264945411,"1,73E+23",Gabut08936
"1,79E+23",Sun May 26 14:11:15 +0000 2024,32,"1,79E+23",positive,#YangKitaLakukandiKos meliputi tapi tidak terbatas pada menghadapi kegagalan akademik memikirkan rencana bunuh diri memuntahkan makanan yang belum sempat dicerna dan mencicil tugas dari jauh-jauh hari. (Tantangan ini dari @kzu4scr dan @kultusbuah.) https://t.co/DpcioCKSZX,https://pbs.twimg.com/media/GOgsLMBakAANzwJ.jpg,,in,they/dia,2,0,16,https://x.com/vitraiol/status/1794733037793808676,"1,75E+23",vitraiol
"1,79E+23",Sun May 26 14:04:13 +0000 2024,0,"1,79E+23",negative,@satsetwus Boleh asal bunuh diri secara halal,,satsetwus,in,"East Java, Indonesia ",0,0,0,https://x.com/ErmaRohma/status/1794731267541614776,"1,37E+23",ErmaRohma
"1,79E+23",Sun May 26 14:03:29 +0000 2024,0,"1,79E+23",negative,sumpah rasa nak bunuh diri malamni,,,in,,0,0,0,https://x.com/nurathyrah_/status/1794731083298447738,"9,92E+22",nurathyrah_
"1,79E+23",Sun May 26 14:00:52 +0000 2024,3,"1,79E+23",negative,Hakim ga sepenuhnya salah si ano emang niat bunuh diri tapi bikin fakta seolah dibunuh hakim. Si hole goblok bukan nolongin sahabatnya malah mentingin kejatuhan satga. Kim sini kim gua peluk biarin si mbel cemburu,,,in,Dihatimu,0,1,0,https://x.com/spearbloe/status/1794730424041902278,"1,46E+23",spearbloe
"1,79E+23",Sun May 26 13:58:12 +0000 2024,1,"1,79E+23",negative,@tanyakanrl 1. Ada yang loncat dari kereta jadinya macet kereta delay di kalibata. Yang bunuh diri dan nyusahin orang emang ckemjdnnsjsnrjdjakns. 2. Dari xbata ke jakarta biar ada tmpat duduk. Lalu tmpat duduk kasih ke nenek tau2 si nenek turun kelantai terus ngesot2 dan mulai NGEMIS.,,tanyakanrl,in,,0,0,0,https://x.com/Teuku_dedi/status/1794729754203148489,2556282792,Teuku_dedi
"1,79E+23",Sun May 26 13:53:23 +0000 2024,0,"1,79E+23",neutral,@convomfs indahh gimana kabarnyaa? masih suka ngancem bunuh diri sendiri ga kalo sedih dan ngerasa semuanya ga sesuai rencanamu? keluarga kamu masih utuh? pertemanan kamu apakah masih utuh? gimana rencanamu soal ingin pergi dari duniamu sekarang jika sudah bergelar dan merantau? --,,convomfs,in,Indonesia,0,1,0,https://x.com/fvckglife_/status/1794728541248245884,"1,07E+23",fvckglife_
"1,79E+23",Sun May 26 13:52:56 +0000 2024,0,"1,79E+23",neutral,@Hinterlanden Iya sih we could be fine with all the religious themed writings but not with some people out there. Aku juga sebenarnya pernah kena serang karena nulis sesuatu yang berkaitan dengan menyambut bulan puasa dan bunuh diri,,Hinterlanden,in,,0,1,0,https://x.com/kultusbuah/status/1794728429100961904,"1,54E+23",kultusbuah
"1,79E+23",Sun May 26 13:45:27 +0000 2024,0,"1,79E+23",negative,Bosan bila tak buat apa apa kat rumah. Rasa macam nak bunuh diri. How come people can stay do nothing,,,in,Malaysia,0,1,0,https://x.com/NaszlanBukhari/status/1794726543807353192,430779806,NaszlanBukhari
"1,79E+23",Sun May 26 13:43:21 +0000 2024,10,"1,79E+23",neutral,@fullmoonfolks Yang bunuh diri di dalam mobil Alphard selepas bertemu pengusaha itu kan yaa?,,fullmoonfolks,in,Jakarta Capital Region,0,0,0,https://x.com/setiyocobenk/status/1794726018093301918,186907986,setiyocobenk
"1,79E+23",Sun May 26 13:41:21 +0000 2024,1,"1,79E+23",neutral,caca kesannya tuh gua kayak bunuh diri caca. sedih aja gitu wkwkwk gua dulu bisa se happy itu ya anaknya.,,,in,,0,0,0,https://x.com/clariocn/status/1794725514915283040,"1,77E+23",clariocn
"1,79E+23",Sun May 26 13:37:55 +0000 2024,0,"1,79E+23",negative,Klo bunuh diri boleh berarti kn,,,in,BE,0,2,0,https://x.com/satsetwus/status/1794724648061714941,"1,22E+23",satsetwus
"1,79E+23",Sun May 26 13:31:37 +0000 2024,1,"1,79E+23",neutral,orang-orang yang mau bunuh diri sebenarnya nggak pengin mati tapi cuma ingin rasa sakit yang sedang mereka rasakan hilang,,,in,Indonesia,0,0,0,https://x.com/aqienmu/status/1794723065999577154,"1,57E+22",aqienmu
"1,79E+23",Sun May 26 13:30:53 +0000 2024,0,"1,79E+23",neutral,@gladstaar main bola bisa bunuh diri bolak balik resikonya rendah.,,gladstaar,in,"Malang, Jawa Timur",0,0,0,https://x.com/gieitshere/status/1794722878501581151,"9,88E+22",gieitshere
"1,79E+23",Sun May 26 13:28:59 +0000 2024,0,"1,79E+23",negative,@DokterTifa @aniesbaswedan Betul ..sy juga g setuju KLO pak Anies maju pilkada.. please rehat dulu dari hiruk pikuk politik pak. Kecuali KLO mau bunuh diri nggeh monggo,,DokterTifa,in,,0,0,0,https://x.com/YuliCaem88/status/1794722399906410705,"1,51E+23",YuliCaem88
"1,79E+23",Sun May 26 13:26:25 +0000 2024,0,"1,79E+23",positive,@gladstaar kalo nemu cara bunuh diri yang ga sakit dan masuk surga kabarin,,gladstaar,in,Nebula,0,0,0,https://x.com/swikegoreng/status/1794721757020275170,"1,17E+23",swikegoreng
"1,79E+23",Sun May 26 13:24:42 +0000 2024,0,"1,79E+23",negative,Diperlukan ketelitian dan kehati-hatian. Salah sedikit malah bunuh diri. Tentara Hamas lebih cerdas dr pd Monyet Israel,,,in,,0,0,0,https://x.com/MusydaHadaitul1/status/1794721324411343066,"1,60E+22",MusydaHadaitul1
"1,79E+23",Sun May 26 13:13:50 +0000 2024,27,"1,79E+23",positive,@Redzka @RodriChen Ngga. Kalau orang percobaan bunuh diri masih bisa diselamatin orang yang berhati nurani kalau liat akan berusaha nyelamatin.,,Redzka,in,,0,0,0,https://x.com/regulusaja/status/1794718590203298238,"1,35E+23",regulusaja
"1,79E+23",Sun May 26 11:52:21 +0000 2024,0,"1,79E+22",negative,@Archonbatu Minta dirajam=ngga bunuh diri. Minta dieuthanasia=ngga bunuh diri. Matinya bukan pake tangan sendiri jadi ngga bunuh diri.,,Dennaaja_,in,Turkey,0,1,0,https://x.com/Dennaaja_/status/1794698083517047227,159843510,Dennaaja_
"1,79E+23",Sun May 26 11:50:48 +0000 2024,2,"1,79E+22",negative,@Archonbatu Makanya gw bilang euthanasia secara consent buat pelaku lgbt dan selingkuh yg kena hiv biar mereka ngga usah bunuh diri tp ngaku aja melakukan dosa besar dan menerima hukuman mati. Jadi mereka ada chance masuk surga seperti cerita perempuan yg zina trus minta dirajam.,,Archonbatu,in,Turkey,0,1,0,https://x.com/Dennaaja_/status/1794697693128003622,159843510,Dennaaja_
"1,79E+23",Sun May 26 11:47:36 +0000 2024,9,"1,79E+22",positive,Untuk teman-teman penyintas yang mungkin membutuhkan pertolongan dalam pencegahan bunuh diri bisa hubungi hotline berikut ya! Stay safe semuanya. https://t.co/YWi5SDXszY,https://pbs.twimg.com/media/GOgLTQ3bYAA9iiz.jpg,kultusbuah,in,,0,0,0,https://x.com/kultusbuah/status/1794696887481815235,"1,54E+23",kultusbuah
"1,79E+23",Sun May 26 11:33:50 +0000 2024,3,"1,79E+23",negative,Me kalau dia yang bagitahu boleh consider and fix hubungan.if benda tue aku dapat tahu dulu aku terus block memang aku tak layan even kau tantrum nak bunuh diri.aku setia lah bodoh.,,,in,,0,3,0,https://x.com/choleric00/status/1794693424488321421,"1,50E+22",choleric00
"1,79E+23",Sun May 26 11:32:58 +0000 2024,0,"1,79E+23",negative,Aku pernah ketemu org model begini mana dia ngancem bunuh diri. Mending diemin aja gausah ditanggepin semakin ditanggepin dia semakin menjadii. Sampe skrg jg doi masih suka hubungin aku tp aku diemin karena agak takut jg. Susah bgt lepas sama org model begini,,,in,Metropolitan City,0,0,0,https://x.com/zhoezhoey/status/1794693203645645207,"1,31E+23",zhoezhoey
"1,79E+23",Sun May 26 11:32:00 +0000 2024,0,"1,79E+23",neutral,@Dharma_tc @islah_bahrawi TH 1844 seluruh umat Kristen anak buahnya Willem Miller lakukan bunuh diri masa. Yg tidak maubminum racun dari keluarganya dipenggal oleh suami / ayah. Rupanya mereka punya perhitungan tahun itu Tuhannmereka datang menjemput mereka kesurga,,Dharma_tc,in,,0,0,0,https://x.com/f_willem55842/status/1794692962972312051,"1,75E+23",f_willem55842
"1,79E+23",Sun May 26 11:30:45 +0000 2024,1,"1,79E+23",neutral,@pedoqpop takada orang nak bunuh diri confront depan depan. ni mesti kaki dvd,,pedoqpop,in,,0,0,0,https://x.com/anisahsyafiqah/status/1794692646520422808,"1,26E+23",anisahsyafiqah
"1,79E+23",Sun May 26 11:29:14 +0000 2024,0,"1,79E+23",neutral,semester 2 bikin project struktur data algoritma eh ngajuinnya aplikasi tryout puncak komedi tutorial bunuh diri secara perlahan,,,in,23 | college acc,0,0,0,https://x.com/pustaaka/status/1794692264843006349,562819220,pustaaka
"1,79E+23",Sun May 26 11:27:53 +0000 2024,1,"1,79E+23",neutral,Kayaknya artis banyak yg bunuh diri itu emg riil ya sebenernya gk ada support sistem dr orang terdekat bahkan orang tuanya sendiri begitu jg temen deketnya bukan karna gk peduli tp balik lg setiap orang punya kehidupan masing2 kita gk bisa nuntut mereka harus ada buat kita,,,in,,0,0,0,https://x.com/jaexxxjae/status/1794691925184008495,"1,59E+23",jaexxxjae
"1,79E+23",Sun May 26 11:18:29 +0000 2024,0,"1,79E+23",negative,@justcallmechun Udah jadi pedofil bangga diceritain ke publik pake nanya hal yang goblok kek gini pula?!?!?! Lo kalau diajak bunuh diri emang mau ikut? GOBLOK. Sumpah goblok banget bangsat.,,cisgaybruv,in,,0,0,0,https://x.com/cisgaybruv/status/1794689558338302318,"1,42E+23",cisgaybruv
"1,79E+22",Sun May 26 11:14:10 +0000 2024,0,"1,79E+23",negative,@tanyakanrl Ya udh suruh bunuh diri aja nder,,tanyakanrl,in,,0,0,0,https://x.com/nyarispro/status/1794688472260964493,"1,40E+23",nyarispro
"1,79E+23",Sun May 26 11:11:41 +0000 2024,0,"1,79E+23",neutral,sunjae tuh di episode pertama bunuh diri atau di bunuh kang taxi c kaalo bunuh diri alesan pastinya apa yak belum ada penjelasan pastinya gk c,,,in,🇲🇨,0,1,0,https://x.com/LuphKana/status/1794687850547691681,"1,25E+23",LuphKana
"1,79E+23",Sun May 26 11:09:37 +0000 2024,1,"1,79E+23",negative,@SinarOnline @MuhyiddinYassin Byk manafaat utk rkyt 4b tu. Blm citer nk langsai taik hutang korg lg. Yg penting zaman Madani xkan ada yg angkat bendera putih bunuh diri berjemaah mcm zmn tebuk atap,,SinarOnline,in,,0,0,0,https://x.com/Matrix733/status/1794687328591786048,"1,42E+23",Matrix733
"1,79E+23",Sun May 26 11:08:55 +0000 2024,0,"1,79E+23",neutral,Kenapa sih harus bunuh diri?,,,in,,0,0,0,https://x.com/agung71799/status/1794687153823486074,"1,73E+23",agung71799
"1,79E+23",Sun May 26 11:08:02 +0000 2024,1,"1,79E+23",positive,@tanyakanrl nder DM tante aja kalo ada masalah.. mgkin aku seusia mamamu aku dulu pnh posisi pgn bunuh diri tp aku takut neraka abadi.. waktu itu aku curhat ama sahabatku n alhamdulillah aku masih idup ampe skrg DAN HIDUPKU BAHAGIA yok crita ama tante km pasti bs ngelewatinya,,tanyakanrl,in,Bumi Allah,0,0,0,https://x.com/PilahPilihPilah/status/1794686930552229941,"1,01E+23",PilahPilihPilah
"1,79E+23",Sun May 26 11:03:06 +0000 2024,1,"1,79E+23",negative,@mayona_t Semangat bunuh diri ya,,mayona_t,in,,0,0,0,https://x.com/Angga_008_/status/1794685687532568590,"1,79E+21",Angga_008_
"1,79E+23",Sun May 26 11:02:25 +0000 2024,0,"1,79E+23",negative,@CNNIndonesia Kalau kau rela mati kok gak dari dulunya kau itu bunuh diri ....? Buatlah skenario 1001 malam.,,CNNIndonesia,in,,0,0,0,https://x.com/marpaung913/status/1794685517038330063,3192271640,marpaung913
"1,79E+23",Sun May 26 09:59:15 +0000 2024,1,"1,79E+23",neutral,@txtfromjogja Tingginya angka bunuh diri &amp; lansia terlantar,,txtfromjogja,in,,0,0,0,https://x.com/amortentiamo/status/1794669619342639235,"1,60E+22",amortentiamo
"1,79E+23",Sun May 26 09:53:19 +0000 2024,0,"1,79E+23",negative,Memang tidak boleh sombong bung. Abis ngetik gini besoknya lgsg mau bunuh diri.,,,in,,0,0,0,https://x.com/bribibribibu/status/1794668128473112632,"1,06E+23",bribibribibu
"1,79E+23",Sun May 26 09:51:10 +0000 2024,0,"1,79E+23",negative,@uliyarahmah22 @WatchmenID Coba kalo kondisinya dia meninggal gegara kecelakaan bunuh diri diperkosa mati karna disantet atau mungkin bisa jadi hantunya ini media buat penyebaran teluh dll? Wajar kalo mereka nyediain paid content toh mereka kan pasti bilang yg mau² aja kalo kamu ga mau yaudah simple,,chieelmoonseo17,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/chieelmoonseo17/status/1794667584698343468,"1,37E+23",chieelmoonseo17
"1,79E+23",Sun May 26 09:51:05 +0000 2024,0,"1,79E+23",negative,@tanyakanrl yaudah biarkan beliau bunuh diri nder,,tanyakanrl,in,,0,0,0,https://x.com/hawrvestt/status/1794667564423143509,"1,59E+23",hawrvestt
"1,79E+23",Sun May 26 09:49:14 +0000 2024,7,"1,79E+23",negative,@tanyakanrl Udah biarin bunuh diri aja bapakmu Block nomornya,,tanyakanrl,in,"Semarang, Jawa Tengah",0,0,0,https://x.com/belzwbub/status/1794667099916492885,"1,42E+23",belzwbub
"1,79E+23",Sun May 26 09:42:22 +0000 2024,0,"1,79E+23",negative,@toe_giman Hei... orang² yg punya niatan bom bunuh diri buat masuk surga....ini ada kesempatan emas...ada gerombolan keluarga yg layak banget anda ajak mati ya.... Gak usah datang lagi ke gereja atau ke klub malam....,,toe_giman,in,,0,0,0,https://x.com/CherylAgung/status/1794665369459933562,"1,08E+23",CherylAgung
"1,79E+23",Sun May 26 09:40:33 +0000 2024,0,"1,79E+23",positive,@kdrama_menfess Masih bertanya²: 1. Kenapa jam nya bisa jadi mesin waktu 2. Di kehidupan asli (eps 1) apakah sunjae beneran bunuh diri atau dibunuh psikopat 3. Kenapa pas sunjae meninggal kecebur terus kembali ke masa lalu lagi yang ngatur takdirnya bukan sunjae? Padahal jamnya di tangan sunjae,,kdrama_menfess,in,,0,1,0,https://x.com/ziaamuhamad/status/1794664914675786230,"1,23E+23",ziaamuhamad
"1,79E+23",Sun May 26 09:34:37 +0000 2024,144,"1,79E+23",negative,Bunuh diri aja la gw anjg malem ini ngentot bangsat,,,in,solo raya,1,66,4,https://x.com/mayona_t/status/1794663420006203811,"1,45E+23",mayona_t
"1,79E+23",Sun May 26 09:31:15 +0000 2024,0,"1,79E+23",positive,ke umaku minggu gini namanya aksi bunuh diri,,,in,b28,1,1,0,https://x.com/drunkeena/status/1794662575499776445,"9,67E+22",drunkeena
"1,79E+23",Sun May 26 09:09:46 +0000 2024,27,"1,79E+23",negative,@ARSIPAJA Gw rasa ini bunuh diri sih kalau jadi sebenernya orang indonesia itu banyak yg kritis mau diteken di era perkembangan teknologi informasi kayak jaman sekarang gini? ya siap siap aja bakal lebih parah dari 98 jaman itu aja orde baru bisa tumbang,,ARSIPAJA,in,eropa agak utara,0,6,2,https://x.com/hajisorehari/status/1794657165489451376,"1,44E+23",hajisorehari
"1,79E+23",Sun May 26 09:05:17 +0000 2024,2,"1,79E+23",positive,ya Allah bayangin w pernah pulang lembur jam 1 pagi nyetel yawn. bunuh diri gak tuh,,,in,read my card here▶️,0,0,0,https://x.com/chwenotpie/status/1794656041285853659,833463200,chwenotpie
"1,79E+23",Sun May 26 09:05:10 +0000 2024,3,"1,79E+23",positive,@Miduk17 Mungkin gak 3 tersngka di bunuh mereka di tangkap terakhir setelah 8 orang yg lainnya di tangkap kemudian nomer HP nya di gunakan oknum utk mengabari keluarganya bahwa merka melarikan diri dan jgn kasih tau orang lain pdahal mereka sudah mati,,Miduk17,in,Indonesia,0,0,0,https://x.com/samudra_2011/status/1794656010285859189,1696035906,samudra_2011
"1,79E+23",Sun May 26 08:42:02 +0000 2024,43,"1,79E+23",negative,@rrrascal__ Gk tau knp gua pen what if kalo hanan bunuh diri ‍,,rrrascal__,in,,1,1,0,https://x.com/ShicaShifa/status/1794650188579254700,"1,55E+23",ShicaShifa
"1,79E+23",Sun May 26 08:37:25 +0000 2024,0,"1,79E+23",positive,@kumparan Gue kok jadi keinget yg kasus jis ya kalo ga salah ada salah satu ob yg difitnah jadi pelaku akhirnya terdakwa stress dan bunuh diri di sell beberapa tahun kemudian ternyata baru terkuat kalo ternyata alm ga salah semoga kejadian dulu ga terulang lg ya di kasus ini,,kumparan,in,,0,2,0,https://x.com/carrameul/status/1794649027226808629,"9,67E+22",carrameul
"1,79E+23",Sun May 26 08:33:54 +0000 2024,1,"1,79E+23",positive,Jadi inget pas jaga om di IGD. Ada mas2 ganteng dateng ke RS dalam kondisi lemes. Tarus pas di cek sama dokter keluarganya bilang si mas itu keracunan baygon Ternyata si suster engeh kalo ada bekas sayatan di tangan dan bilang ke masnya mas mau bunuh diri yaa?,,,in,"Depok, Jawa Barat",0,1,0,https://x.com/aaaaaaaannggggg/status/1794648139737235593,"1,33E+23",aaaaaaaannggggg
"1,79E+23",Sun May 26 08:29:39 +0000 2024,0,"1,79E+23",positive,@kdrama_menfess 1 timeline nder dr sunjae nelpon sampe sunjae diberitain bunuh diri dan sol jatuh ke air itu blm time travel,,kdrama_menfess,in,,0,0,0,https://x.com/penjiah/status/1794647071213203687,"1,31E+22",penjiah
"1,79E+23",Sun May 26 08:26:41 +0000 2024,3,"1,79E+23",negative,@Rezza_DianAkbar @Herrys045 @cholilnafis Tidak Usah memakai alasan akademis atau tdk akademis..lihatlah kaum mu bagaimana kami ini mau menunjukkan diri jika kaum kalian Tukang Menghabisi Nyawa org lain atas nama Penistaan agama..coba lihat Ahmadiyah itu kalian bunuh kan? Jadi ndak usah banyak alasan kalau gak mampu,,Rezza_DianAkbar,in,al hira,0,0,1,https://x.com/AsbabulKopi/status/1794646323138080770,"1,75E+23",AsbabulKopi
"1,79E+23",Sun May 26 08:20:54 +0000 2024,3,"1,79E+23",positive,Komik dwilogi #DaerahTakBertuan - #PahlawanKalisosok karya Toha Mochtar dilukis M. Lessy. Difilmkan sutradara Alam Surawidjaja. Pemain utama Zainal Abidin sbg Kaelani. Introducing Ratno Timoer sbg Ganda yg menjadi bom bunuh diri dg 3 geranat di gudang mesiu Belanda Gresik 1946 https://t.co/U7uxTBM3o9,https://pbs.twimg.com/media/GOfb_5SbEAAig8M.jpg,,in,Jakarta,2,0,0,https://x.com/yan_widjaya/status/1794644871409700878,1575338724,yan_widjaya
"1,79E+23",Sun May 26 08:04:20 +0000 2024,0,"1,79E+23",neutral,Dering Telepon berbunyi sangat nyaring malam itu tak ada jua suara yang membalas sahutan. Pagi hari yang cerah menikmati sebuah roti panggang juga kopi hangat menjadi teman sarapan muncul berita sebuah bunuh diri masal suatu keluarga di kota Seoul. Sungguh naas namun,,liacuaks,in,𐀔kupu; NSFW; ic by aerinon.,0,1,0,https://x.com/liacuaks/status/1794640700589682996,"1,42E+23",liacuaks
"1,79E+23",Sun May 26 07:49:51 +0000 2024,0,"1,79E+23",neutral,#NAME?,,BANGCHAN97GG,in,❤ Myoui Mina❤️ (05-05-24),0,1,0,https://x.com/BANGCHAN97GG/status/1794637056943255832,"1,79E+23",BANGCHAN97GG
"1,79E+23",Sun May 26 07:38:50 +0000 2024,5,"1,79E+23",negative,TUH KAN ANJING HAKIM BUKAN NGEBUNUH TAPI ANO YANG BUNUH DIRI FAKKK SI HOLE JUGA LU JAHAT BGT BAJINGAN https://t.co/ZjbmnZK4B8,https://pbs.twimg.com/media/GOfSXehacAAEX0j.jpg,,in,"DKI Jakarta, Indonesia",0,0,1,https://x.com/dheaptr__/status/1794634284147634562,"1,06E+23",dheaptr__
"1,79E+23",Sun May 26 07:32:45 +0000 2024,0,"1,79E+23",negative,Gw kerja demi nisan yg baik. Bukan material makamnya.. Nama yg wangi DULU stigma bunuh diri anak durhaka cewe pelit Busuk langsung dimakamin sehari. Yah mungkin pelit sedekah. Tapi kebanyakan bagi bagi gak bagus buat mentalitas anak. Mereka harus KERJA.,,,in,Cipondoh Makmur,0,0,0,https://x.com/alineapaparan/status/1794632754073854197,67601542,alineapaparan
"1,79E+23",Sun May 26 07:31:39 +0000 2024,42,"1,79E+23",negative,Inimah jatohnya si Ano bunuh diri anying org mau mati kaga mau ditolongin kn tolol atau si Ano mau mati tuh krna emg sadar dia gabisa ngalahin 173??? Jdnya milih mati aja biar si Hakim yg ditumbalin mana percuma bgt dia mati tp smpe skrg si yaspor masih kalah tuh dr 173 https://t.co/w602eyWJEs,https://pbs.twimg.com/media/GOfQuL8aIAA1LIw.jpg,,in,,0,3,3,https://x.com/chsssyyyy/status/1794632476088045663,"1,40E+23",chsssyyyy
"1,79E+23",Sun May 26 07:28:13 +0000 2024,22,"1,79E+23",negative,@f___yp @kegblgnunfaedh Ini plot twist bgt sih gw beberapakali liputan pelecehan jis. Yg bikin miris adakah polisi sudah asal tangkap dan sampe bunuh diri yg di tangkap. Dan ternyata org tua pelapor cm mau meres sekolah tersebut.,,f___yp,in,"Condet,jakarta timur.",0,2,1,https://x.com/pay_nusantara/status/1794631610454954011,2211655741,pay_nusantara
"1,79E+23",Sun May 26 07:27:40 +0000 2024,4,"1,79E+23",positive,@tempodotco Student loan + pengangguran tinggi. Itu bisa jadi pemicu krisis keuangan harus di hitung brp lama mahasiswa nganggur setelah lulus. Jgn sampe malah memicu bunuh diri masal. Kebijakan untuk 270jt warga harus dibuat skema dgn segala kemungkinan.,,tempodotco,in,,0,0,2,https://x.com/AryaZulvikar/status/1794631472076435957,1449053263,AryaZulvikar
"1,79E+23",Sun May 26 07:17:33 +0000 2024,2,"1,79E+23",negative,Trotoar bagus lebar tapi apa gunanya itu harus bunuh diri nyebrang di belokan Segede gaban itu dawg,,,in,"Jakarta, Indonesia, Earth",0,0,0,https://x.com/RDhaniswara/status/1794628927140544712,2583188353,RDhaniswara
"1,79E+23",Sun May 26 07:13:50 +0000 2024,2,"1,79E+23",negative,@jiraffie People yang nk bunuh diri rasa nya takkan cakap dia nak bunuh diri. Sebelum nak buat sesuatu cth mcm buku or even banner put yourself in their shoes. Faham dulu.,,jiraffie,in,"seri manjung, Perak",0,0,0,https://x.com/Ivan_roseee/status/1794627993064878158,"9,94E+21",Ivan_roseee
"1,79E+23",Sun May 26 07:05:16 +0000 2024,0,"1,79E+23",positive,Menjawab Tuduhan Miring Seputar Nabi Muhammad Pernah Berupaya Bunuh Diri https://t.co/WPpE0ceohw,,,in,Indonesia,0,0,0,https://x.com/indoinsidenews/status/1794625835481399728,"1,09E+23",indoinsidenews
"1,79E+23",Sun May 26 07:04:31 +0000 2024,1,"1,79E+23",negative,jadi... plot twist lagi... sunjae duluan yg balik ke masa lalu buat nolongin imsol? trus dia bunuh diri di 2023? AAAAAARGHHHHHH STRES,,s2pidbb,in,,0,0,0,https://x.com/s2pidbb/status/1794625645273903133,"1,78E+23",s2pidbb
"1,79E+22",Sun May 26 06:58:37 +0000 2024,0,"1,79E+23",neutral,@tvOneNews Kalo abangnya mati bunuh diri dipenjara the end,,tvOneNews,in,BORNEOIndonesia,0,0,0,https://x.com/Ainie_April17th/status/1794624160469340238,1311753840,Ainie_April17th
"1,79E+22",Sun May 26 06:58:32 +0000 2024,0,"1,79E+23",negative,@tanyakanrl Cowok yang kalau diputusin selfharm atau bunuh diri kok malah dipacarin. Bego.,,tanyakanrl,in,,0,0,0,https://x.com/portal_komplex/status/1794624143314620874,"1,72E+23",portal_komplex
"1,79E+23",Sun May 26 06:51:15 +0000 2024,2,"1,79E+23",negative,@taktumbang17968 @ernestprakasa King madrid lawan city jga kurang lebih sama mainnya tuh tim papan tengah kah??? Sepakbola bukan soal banyak2an passing dan pegang bola bro lu cetak lebih banyak gol lu menang. Dengan skuad skrg mau ngeladenin city main terbuka? Itu antara niat bunuh diri apa emg goblok aja,,taktumbang17968,in,,0,1,0,https://x.com/dian_bocah/status/1794622307308331237,"1,17E+23",dian_bocah
"1,79E+23",Sun May 26 06:46:10 +0000 2024,0,"1,79E+23",positive,@briankhrisna Sementara orang-orang akamsi disitu pengen bunuh diri,,briankhrisna,in,,0,0,0,https://x.com/ariftidakbijak0/status/1794621028309905606,"1,38E+23",ariftidakbijak0
"1,79E+23",Sun May 26 06:38:05 +0000 2024,4,"1,79E+23",neutral,BURUH KASAR : AKU DAH DAPAT PLAN DAH SITE DORANG MEDIAPRIMA DAN BLACK-MONEY.AMIR SEDANG LEPASKAN DIRI TU NAK BUNUH KORANG! ... AKU NAK SEMAK LA KEMALANGAN MAUT.TAKKAN BURUH KASAR NYATA POKOK JE JAWATAN POKOK KORANG BAJU JE? ... KO KENA MELAKAR MACAM SEORANG HAKIM DETIK KEMALANGAN,,,in,KUALA SELANGOR,0,0,0,https://x.com/in_muslem/status/1794618996391846138,1298362884,in_muslem
"1,79E+23",Sun May 26 06:35:11 +0000 2024,1,"1,79E+23",positive,Mana ada orang cari ibu bila nak bunuh diri,,,in,,0,0,1,https://x.com/sitinuratiqa/status/1794618263596614134,1014491192,sitinuratiqa
"1,79E+23",Sun May 26 06:16:45 +0000 2024,0,"1,79E+23",neutral,@sbyfess bunuh diri,,sbyfess,in,,0,0,0,https://x.com/pergijauh18_/status/1794613624516047127,"1,58E+23",pergijauh18_
"1,79E+23",Sun May 26 06:16:11 +0000 2024,0,"1,79E+23",negative,Aiman banna mungkin harsh tapi ni la realiti orang mengaku nak bunuh diri dekat orang dia trust,,,in,Ipoh,0,0,0,https://x.com/naqirozman/status/1794613485617533021,"1,40E+23",naqirozman
